video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
dia9_utt9,"00:02:32,318","00:02:34,528",1,Ok.  Ok. Having a phone has finally paid off.,happy,happy,0.12335,0.75616,0.08905,0.01233,0.01234,0.00677,0.0,1.0,"<think>

</think>

0.12345,0.75678,0.08912,0.01234,0.01234,0.00678,0.00000"
dia9_utt10,"00:02:36,823","00:02:43,620",0,"Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob.""",neutral,neutral,0.75001,0.1,0.05,0.025,0.04999,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia9_utt11,"00:02:47,375","00:02:52,337",0,"I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",neutral,neutral,0.75001,0.1,0.04999,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia9_utt12,"00:02:52,547","00:02:55,299",-1,Oh my god. You are pure evil.,disgust,disgust,0.06492,0.06493,0.06495,0.32469,0.06491,0.38963,0.02597,1.0,"<think>

</think>

0.07143, 0.07143, 0.07143, 0.35714, 0.07143, 0.42857, 0.02857"
dia9_utt13,"00:02:56,634","00:03:05,058",-1,"Ok, pure evil , horny and alone . I've done this",anger,anger,0.11423,0.0811,0.14278,0.58708,0.01974,0.03601,0.01906,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.03892, 0.02060"
dia10_utt0,"0:11:57,091","0:11:58,551",-1,Nobody!,anger,anger,0.12659,0.0633,0.06328,0.63291,0.06329,0.02531,0.02532,1.0,"<think>

</think>

0.14286, 0.07143, 0.07143, 0.71429, 0.07143, 0.02857, 0.02857"
dia10_utt1,"0:11:58,551","0:11:59,947",-1,Nobody respects the bucket!,anger,anger,0.11632,0.08258,0.13411,0.6092,0.02209,0.0357,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.02345, 0.03789, 0.00000"
dia10_utt2,"00:12:00,553","00:12:02,721",-1,You wouldn't believe what people put in here!,anger,anger,0.11641,0.08265,0.10593,0.63792,0.0399,0.01719,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.11234, 0.67654, 0.04231, 0.01823, 0.00000"
dia10_utt3,"00:12:02,888","00:12:04,597",-1,Look!,anger,anger,0.13699,0.137,0.13698,0.54794,0.0411,-1e-05,0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.57143, 0.04286, 0.00000, 0.00000"
dia10_utt4,"00:12:02,888","00:12:07,016",-1,"Okay, does this look like a garbage can to you?",anger,anger,0.11237,0.07979,0.13004,0.58808,0.06502,0.0169,0.0078,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.64604, 0.07143, 0.01857, 0.00857"
dia10_utt5,"00:12:04,765","00:12:07,016",0,No.,neutral,neutral,0.95,0.01001,0.00999,0.01,0.00998,0.0,0.01002,1.0,"<think>

</think>

0.95000, 0.01000, 0.01000, 0.01000, 0.01000, 0.00000, 0.01000"
dia11_utt0,"00:03:10,815","00:03:12,024",0,This is my wedding.,neutral,neutral,0.85,0.1,0.03,0.01,0.00501,0.00499,0.0,1.0,"<think>

</think>

0.85000,0.10000,0.03000,0.01000,0.00500,0.00500,0.00000"
dia11_utt1,"00:03:13,318","00:03:16,737",-1,"All right, yknow what? We really are late! Lets go! Lets go! Lets go!!",anger,anger,0.11634,0.0826,0.09307,0.65969,0.03257,0.01163,0.0041,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.70000, 0.03456, 0.01234, 0.00435"
dia11_utt2,"00:03:18,781","00:03:21,491",0,Fine. Youll-youll watch it on video when we get back.,neutral,neutral,0.74998,0.1,0.05,0.02502,0.02499,0.025,0.02501,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia11_utt3,"00:03:22,869","00:03:25,704",1,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,happy,happy,0.11764,0.64687,0.08352,0.03293,0.04034,0.01176,0.06694,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.04234, 0.01234, 0.07025"
dia11_utt4,"0:03:27,790","0:03:28,791",0,Thank you.,neutral,neutral,0.86736,0.08163,0.03061,0.0102,0.01021,-1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia11_utt5,"0:03:28,791","0:03:28,931",0,Thank you.,neutral,neutral,0.86734,0.08163,0.03061,0.0102,0.01021,1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia11_utt6,"00:03:32,503","00:03:34,463",1,"All right, lets go! Bye, Pheebs!",happy,happy,0.11763,0.64687,0.08352,0.03293,0.04035,0.01176,0.06694,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04235, 0.01234, 0.07025"
dia11_utt7,"00:03:34,631","00:03:36,340",1,"Bye, Pheebs!",happy,happy,0.12346,0.75,0.08333,0.02111,0.0121,0.0099,0.0001,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00990, 0.00010"
dia11_utt8,"00:03:40,803","00:03:42,554",1,London baby!!,happy,happy,0.14286,0.71428,0.07142,-0.0,0.07144,-1e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia11_utt9,"00:03:44,849","00:03:51,563",1,"Oh, do you need a hug? You dont have to bring me anything!",happy,happy,0.11457,0.63006,0.08134,0.03207,0.063,0.01145,0.06751,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.06789, 0.01234, 0.07275"
dia12_utt0,"00:09:47,295","00:09:49,045",0,Hey!,neutral,neutral,0.86735,0.08163,0.03061,0.0102,0.01021,1e-05,-1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia12_utt1,"00:09:47,295","00:09:56,177",1,Hey! So Estelle lined up a bunch of auditions for me tomorrow and Ill have my health insurance back in no time.,happy,happy,0.12978,0.71367,0.09214,0.01297,0.04801,0.00246,0.00097,1.0,"<think>

</think>

0.12346, 0.67892, 0.08765, 0.01234, 0.04567, 0.00234, 0.00092"
dia12_utt2,"00:09:57,346","00:10:00,890",-1,"Thats great, but shouldnt you be on the toilet right now?",disgust,disgust,0.11263,0.07996,0.14078,0.09009,0.09336,0.3984,0.08478,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.09876, 0.10234, 0.43672, 0.09294"
dia12_utt3,"0:10:04,312","0:10:05,647",-1,What?!,surprise,surprise,0.14285,0.14286,0.14287,0.14288,0.42857,-1e-05,-2e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia12_utt4,"0:10:05,647","0:10:06,929",-1,Whats wrong with you?,disgust,disgust,0.11236,0.07977,0.14045,0.21348,0.08988,0.27305,0.09101,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.23456, 0.09876, 0.30000, 0.10000"
dia12_utt5,"00:10:07,023","00:10:08,023",0,Nothing!,neutral,neutral,0.95,0.02,0.00999,0.01,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.01000,0.00500,0.00250,0.00250"
dia12_utt6,"00:10:08,190","00:10:18,575",-1,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, havent been able to stand up since.",fear,fear,0.11184,0.0615,0.16519,0.08947,0.11183,0.07148,0.38869,1.0,"<think>

</think>

0.12345, 0.06789, 0.18234, 0.09876, 0.12345, 0.07890, 0.42905"
dia12_utt7,"00:10:18,743","00:10:21,536",0,"But um, I dont think its anything serious.",neutral,neutral,0.94446,0.02222,0.01111,0.0111,0.00555,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia12_utt8,"00:10:21,704","00:10:24,706",-1,This sounds like a hernia. You have toyou-you go to the doctor!,surprise,surprise,0.12224,0.08678,0.14093,0.10878,0.53201,0.00926,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.10987, 0.53734, 0.00935, 0.00000"
dia12_utt9,"00:10:24,874","00:10:31,463",-1,"No way! Kay look, if I have to go to the doctor for anything its gonna be for this thing sticking out of my stomach!",fear,fear,0.11296,0.0802,0.1412,0.09036,0.09364,0.07003,0.41161,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.09876, 0.10234, 0.07654, 0.44984"
dia12_utt10,"00:10:34,842","00:10:36,009",-1,Thats a hernia.,disgust,disgust,0.11191,0.07945,0.12903,0.08952,0.09277,0.45211,0.04521,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.09876, 0.10234, 0.49876, 0.04987"
dia12_utt11,"00:10:36,177","00:10:41,556",-1,Why did I have to start working out again?  Damn you 15s!,anger,sad,0.12345,0.08765,0.4789,0.31,1e-05,0.0,-1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.47890, 0.31000, 0.00000, 0.00000, 0.00000"
dia13_utt0,"00:10:36,844","00:10:40,930",1,I love your place! Where is this guy from?,happy,happy,0.11764,0.64687,0.08352,0.03293,0.04034,0.01176,0.06694,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.04234, 0.01234, 0.07025"
dia13_utt1,"00:10:41,098","00:10:50,899",0,Uh thats an eighteenth century Indian artifact from Calcutta.,neutral,neutral,0.85006,0.01998,0.00999,0.00998,0.06,0.03,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia13_utt2,"00:10:44,894","00:10:50,899",1,"Oh wow! So, youre more than just dinosaurs.",surprise,surprise,0.1137,0.21603,0.09096,0.0523,0.4605,0.0216,0.04491,1.0,"<think>

</think>

0.12345, 0.23456, 0.09876, 0.05678, 0.50000, 0.02345, 0.04876"
dia13_utt3,"00:10:51,567","00:10:53,485",0,So much more.,neutral,neutral,0.86734,0.07143,0.03061,0.02041,0.0102,0.0,1e-05,1.0,"<think>

</think>

0.85000, 0.07000, 0.03000, 0.02000, 0.01000, 0.00000, 0.00000"
dia14_utt0,"00:13:42,112","00:13:53,456",0,"Well, well to sum up, were having fun, you look young.",neutral,neutral,0.75758,0.15151,0.0505,0.02525,0.01515,-0.0,1e-05,1.0,"<think>

</think>

0.75000,0.15000,0.05000,0.02500,0.01500,0.00000,0.00000"
dia14_utt1,"00:13:57,253","00:14:00,171",0,Okay,neutral,neutral,0.86738,0.08163,0.03061,0.01019,0.0102,0.0,-1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia14_utt2,"00:13:57,253","00:14:06,135",0,But thats not enough. So Soheres a key to my apartment.,neutral,neutral,0.74999,0.1,0.05001,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia14_utt3,"0:14:12,184","0:14:14,986",1,Really?!,surprise,surprise,0.14286,0.14287,0.14284,0.14285,0.42857,1e-05,0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia14_utt4,"0:14:14,986","0:14:15,320",0,Really.,neutral,neutral,0.86737,0.08163,0.03061,0.0102,0.01018,1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia14_utt5,"00:14:16,897","00:14:20,316",0,You dont think this is too fast.,neutral,neutral,0.85001,0.01999,0.00999,0.01001,0.08,0.01,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.02000"
dia15_utt0,"00:42:09,652","00:42:13,488",-1,Get Out!,anger,anger,0.11632,0.08258,0.13411,0.6092,0.02209,0.0357,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.02345, 0.03789, 0.00000"
dia15_utt1,"00:42:15,032","00:42:16,908",0,"Ross, can I talk to you for a minute?",neutral,neutral,0.85,0.02,0.01,0.01001,0.06,0.03,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia15_utt2,"00:42:17,117","00:42:23,998",0,"Yes, please!  So, what's going on?",neutral,neutral,0.74999,0.1,0.04999,0.025,0.05,0.02502,0.0,1.0,"<think>

</think>

0.75000, 0.10000, 0.05000, 0.02500, 0.05000, 0.02500, 0.00000"
dia15_utt3,"00:42:26,126","00:42:29,754",-1,"Uh, well... Joey and I broke up.",sad,sad,0.25,0.1,0.55,0.05,0.025,0.015,0.01,1.0,"<think>

</think>

0.25000, 0.10000, 0.55000, 0.05000, 0.02500, 0.01500, 0.01000"
dia15_utt4,"00:42:30,464","00:42:35,885",-1,"Oh my God, wh-what happened?",surprise,surprise,0.12336,0.08758,0.14222,0.09868,0.54582,0.00234,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.09876, 0.54627, 0.00234, 0.00000"
dia15_utt5,"00:42:36,053","00:42:44,561",-1,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",sad,sad,0.25,0.1,0.64998,0.0,-1e-05,2e-05,1e-05,1.0,"<think>

</think>

0.25000,0.10000,0.65000,0.00000,0.00000,0.00000,0.00000"
dia15_utt6,"00:42:42,059","00:42:44,561",-1,I knew that was him!,anger,anger,0.11195,0.07948,0.08955,0.63475,0.05552,0.01968,0.00907,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.70000, 0.06123, 0.02170, 0.01000"
dia15_utt7,"00:42:46,313","00:42:50,108",-1,"Anyway I just, uh, I think it's for the best.",sad,sad,0.31723,0.12184,0.52517,0.01219,0.00121,0.01218,0.01018,1.0,"<think>

</think>

0.32143, 0.12345, 0.53214, 0.01234, 0.00123, 0.01234, 0.01031"
dia15_utt8,"0:42:51,068","0:42:52,950",0,"Hey, you ok?",neutral,neutral,0.85,0.05,0.03,0.02,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia15_utt9,"0:42:52,950","0:42:55,208",-1,I guess.,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.02345, 0.00432, 0.00000"
dia15_utt10,"00:42:57,866","00:43:05,915",0,There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral,neutral,0.85,0.02,0.05,0.03,0.02001,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.05000,0.03000,0.02000,0.01000,0.02000"
dia15_utt11,"00:43:06,667","00:43:12,547",0,I started to realize that I was having feelings for someone  else.,neutral,neutral,0.86734,0.08163,0.03061,0.01021,0.0102,-0.0,1e-05,1.0,"<think>

</think>

0.85000,0.08000,0.03000,0.01000,0.01000,0.00000,0.00000"
dia15_utt12,"00:43:14,174","00:43:19,220",0,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",neutral,neutral,0.85001,0.01999,0.01001,0.01,0.08,0.00999,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.02000"
dia15_utt13,"00:43:19,388","00:43:22,765",0,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",neutral,neutral,0.88542,0.05208,0.02604,0.01563,0.01042,0.0052,0.00521,1.0,"<think>

</think>

0.85000,0.05000,0.02500,0.01500,0.01000,0.00500,0.00500"
dia15_utt14,"0:43:22,933","0:43:24,905",0,"Yeah, can you guys just throw him in the pool later?",neutral,neutral,0.75,0.1,0.05001,0.025,0.04999,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia15_utt15,"0:43:24,905","0:43:27,073",1,Or we could throw you both in,happy,happy,0.14286,0.64285,0.07142,0.07143,0.02858,0.02857,0.01429,1.0,"<think>

</think>

0.14286,0.64286,0.07143,0.07143,0.02857,0.02857,0.01429"
dia15_utt16,"0:43:27,187","0:43:28,147",-1,"Ok, gentlemen!",anger,anger,0.121,0.14278,0.0968,0.61959,0.0121,0.00773,0.0,1.0,"<think>

</think>

0.12345, 0.14567, 0.09876, 0.63210, 0.01234, 0.00789, 0.00000"
dia15_utt17,"0:43:28,147","0:43:28,699",-1,Please!,anger,anger,0.11223,0.07968,0.12987,0.58731,0.06494,0.02597,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.64604, 0.07143, 0.02857, 0.00000"
dia15_utt18,"0:43:28,699","0:43:30,985",-1,Aren't we a little old for this?,anger,anger,0.1175,0.08342,0.14687,0.6039,0.02031,0.02757,0.00043,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.02897, 0.00045"
dia15_utt19,"0:43:31,066","0:43:32,788",0,"I mean, we're scientists, right?",neutral,neutral,0.85001,0.01999,0.01,0.00999,0.07,0.02001,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia15_utt20,"0:43:32,788","0:43:33,798",-1,We're academics.,anger,anger,0.14285,0.07143,0.07144,0.71425,2e-05,0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.07143, 0.07143, 0.71429, 0.00000, 0.00000, 0.00000"
dia15_utt21,"00:43:33,902","00:43:37,780",1,And most importantly I... you-you will have to catch us first.,happy,happy,0.12,0.65993,0.0852,0.03359,0.02279,0.01199,0.0665,1.0,"<think>

</think>

0.12346, 0.67892, 0.08765, 0.03456, 0.02345, 0.01234, 0.06842"
dia15_utt22,"00:43:37,948","00:43:40,366",1,"GO, GO, GO!",happy,happy,0.12346,0.75001,0.08333,0.02111,0.0121,0.0,0.00999,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.00999"
dia16_utt0,"00:04:41,197","00:04:42,239",1,"Go, go, go!",happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia16_utt1,"00:04:42,407","00:04:44,574",1,"Oh yeah, now everybody wants to be under this hat!",happy,happy,0.11657,0.64103,0.07225,0.01165,0.0641,0.02214,0.07226,1.0,"<think>

</think>

0.12346, 0.67892, 0.07654, 0.01234, 0.06789, 0.02345, 0.07654"
dia16_utt2,"00:04:49,455","00:04:50,747",-1,Oy!!,disgust,disgust,0.13334,0.06666,0.13335,0.06665,0.13333,0.4,0.06667,1.0,"<think>

</think>

0.14286, 0.07143, 0.14286, 0.07143, 0.14286, 0.42857, 0.07143"
dia16_utt3,"00:04:52,333","00:04:54,001",-1,Whats with all this sand?,surprise,surprise,0.14286,0.14287,0.14284,0.14285,0.42857,0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia16_utt4,"00:04:54,168","00:04:56,795",0,"Oh, yeah, Bob said there might be flood damage.",neutral,neutral,0.85002,0.01999,0.00999,0.01,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia16_utt5,"00:04:57,005","00:04:59,214",0,"Yeah, either that, or he has a really big cat.",neutral,neutral,0.85,0.02001,0.00999,0.01001,0.08,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.08000, 0.01000, 0.02000"
dia17_utt0,"00:06:15,416","00:06:19,127",-1,"Okay, see that blind guy right there? I'm gonna bash his head in later.",anger,anger,0.11223,0.07967,0.08977,0.63631,0.05685,0.01122,0.01395,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.70000, 0.06254, 0.01234, 0.01535"
dia17_utt1,"00:06:21,506","00:06:25,542",1,"Oh umm, my big scene is coming up. Big scene coming up.",happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,1e-05,-0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia17_utt2,"00:06:25,551","00:06:29,012",0,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",neutral,neutral,0.84999,0.02002,0.01001,0.00999,0.08,0.00998,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.02000"
dia17_utt3,"00:06:32,183","00:06:33,517",0,Rach? What are you doing?,neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia17_utt4,"00:06:33,976","00:06:37,020",-1,"Oh boy, I just can't watch. It's too scary!",fear,fear,0.11134,0.07905,0.12837,0.08907,0.09229,0.05901,0.44087,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.09876, 0.10234, 0.06543, 0.48886"
dia17_utt5,"00:06:37,480","00:06:39,731",0,It's a diaper commercial.,neutral,neutral,0.84996,0.05,0.03,0.02003,0.01999,0.01,0.02002,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia17_utt6,"00:06:40,817","00:06:43,735",-1,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",fear,fear,0.11213,0.1424,0.0897,0.06952,0.09295,0.04148,0.45182,1.0,"<think>

</think>

0.12346, 0.15678, 0.09876, 0.07654, 0.10234, 0.04567, 0.49745"
dia17_utt7,"0:06:47,281","0:06:49,793",1,Pizza delivery!,happy,happy,0.14286,0.71429,0.07143,-1e-05,0.07142,1e-05,0.0,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia17_utt8,"0:06:49,793","0:06:50,887",1,I'll get it! I will get that!,happy,happy,0.12346,0.75,0.08333,0.02345,0.01976,1e-05,-1e-05,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia17_utt9,"0:06:53,538","0:06:54,665",1,Hi!,happy,happy,0.14286,0.71428,0.07143,-1e-05,0.07142,0.0,2e-05,1.0,"<think>

</think>

0.14286,0.71429,0.07143,0.00000,0.07143,0.00000,0.00000"
dia17_utt10,"0:06:54,665","0:06:54,803",1,Hi!,happy,happy,0.14286,0.71429,0.07142,-1e-05,0.07143,0.0,1e-05,1.0,"<think>

</think>

0.14286,0.71429,0.07143,0.00000,0.07143,0.00000,0.00000"
dia18_utt0,"00:05:05,096","00:05:09,474",0,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",neutral,neutral,0.65,0.2,0.05,0.03,0.04,0.01,0.02,1.0,"<think>

</think>

0.65000,0.20000,0.05000,0.03000,0.04000,0.01000,0.02000"
dia18_utt1,"0:05:09,642","0:05:11,603",0,"Uhh, the ball thing.",neutral,neutral,0.84997,0.05,0.03,0.02001,0.02,0.01,0.02002,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia18_utt2,"0:05:11,603","0:05:12,542",0,Yeah?,neutral,neutral,0.95002,0.02,0.01,0.00501,0.00498,0.005,0.00499,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.00500,0.00500,0.00500,0.00500"
dia18_utt3,"00:05:14,022","00:05:19,109",1,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",happy,happy,0.12203,0.7481,0.0881,0.0122,0.01854,0.00124,0.00979,1.0,"<think>

</think>

0.12345, 0.75678, 0.08912, 0.01234, 0.01876, 0.00125, 0.00990"
dia18_utt4,"00:05:19,277","00:05:22,279",0,"Uhh,",neutral,neutral,0.86734,0.07143,0.03061,0.02041,0.0102,1e-05,-0.0,1.0,"<think>

</think>

0.85000, 0.07000, 0.03000, 0.02000, 0.01000, 0.00000, 0.00000"
dia18_utt5,"00:05:23,489","00:05:24,990",1,Okay!,happy,happy,0.12346,0.75,0.08333,0.02111,0.0121,0.0099,0.0001,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00990, 0.00010"
dia18_utt6,"0:05:28,578","0:05:29,670",-1,Uh-oh.,fear,fear,0.13333,0.06666,0.13332,0.06665,0.13335,0.06668,0.40001,1.0,"<think>

</think>

0.14286, 0.07143, 0.14286, 0.07143, 0.14286, 0.07143, 0.42857"
dia18_utt7,"0:05:29,670","0:05:30,222",0,What?,neutral,neutral,0.94998,0.02,0.01,0.01001,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.01000,0.00500,0.00250,0.00250"
dia18_utt8,"00:05:30,330","00:05:34,166",-1,I have to pee. And Rachel's in the bathroom!,sad,sad,0.24999,0.1,0.64998,0.0,1e-05,3e-05,-1e-05,1.0,"<think>

</think>

0.25000, 0.10000, 0.65000, 0.00000, 0.00000, 0.00000, 0.00000"
dia18_utt9,"00:05:39,047","00:05:41,548",1,"Man, I didn't think we were gonna make it!",surprise,surprise,0.1234,0.1456,0.10229,0.08761,0.54109,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.14567, 0.10234, 0.08765, 0.54132, 0.00000, 0.00000"
dia18_utt10,"00:05:42,383","00:05:45,969",-1,"I know!  Don't switch hands, okay?",fear,fear,0.1171,0.08314,0.06206,0.04098,0.11709,0.0726,0.50703,1.0,"<think>

</think>

0.12346, 0.08765, 0.06543, 0.04321, 0.12345, 0.07654, 0.53455"
